time_s,phase,command_height_m,base_height_m,joint_0_pos,joint_1_pos,joint_2_pos,joint_3_pos,joint_4_pos,joint_5_pos,joint_6_pos,joint_7_pos,joint_8_pos,joint_9_pos,joint_10_pos,joint_11_pos,joint_12_pos,joint_13_pos,joint_14_pos,joint_15_pos,joint_0_target,joint_1_target,joint_2_target,joint_3_target,joint_4_target,joint_5_target,joint_6_target,joint_7_target,joint_8_target,joint_9_target,joint_10_target,joint_11_target,joint_12_target,joint_13_target,joint_14_target,joint_15_target
0.21500000,joint_to_pre_height,0.12000000,0.25311121,-0.43755174,-1.07629704,2.76047802,0.58844900,0.43761244,-1.07631695,2.76047969,0.59064549,-0.43742046,1.00517106,-2.76048303,0.94983327,0.43733004,1.00531757,-2.76048160,0.94323605,-0.41347039,-1.09033835,2.75469995,0.55551094,0.41351900,-1.09035468,2.75470686,0.55755597,-0.41338974,1.02309430,-2.75470638,0.89698869,0.41331095,1.02321148,-2.75470424,0.89079964
0.21500000,joint_to_pre_height,0.12000000,0.25311121,-0.43755174,-1.07629704,2.76047802,0.58844900,0.43761244,-1.07631695,2.76047969,0.59064549,-0.43742046,1.00517106,-2.76048303,0.94983327,0.43733004,1.00531757,-2.76048160,0.94323605,-0.41347039,-1.09033835,2.75469995,0.55551094,0.41351900,-1.09035468,2.75470686,0.55755597,-0.41338974,1.02309430,-2.75470638,0.89698869,0.41331095,1.02321148,-2.75470424,0.89079964
0.21500000,joint_to_pre_height,0.12000000,0.25311121,-0.43755174,-1.07629704,2.76047802,0.58844900,0.43761244,-1.07631695,2.76047969,0.59064549,-0.43742046,1.00517106,-2.76048303,0.94983327,0.43733004,1.00531757,-2.76048160,0.94323605,-0.41347039,-1.09033835,2.75469995,0.55551094,0.41351900,-1.09035468,2.75470686,0.55755597,-0.41338974,1.02309430,-2.75470638,0.89698869,0.41331095,1.02321148,-2.75470424,0.89079964
0.21500000,joint_to_pre_height,0.12000000,0.25311121,-0.43755174,-1.07629704,2.76047802,0.58844900,0.43761244,-1.07631695,2.76047969,0.59064549,-0.43742046,1.00517106,-2.76048303,0.94983327,0.43733004,1.00531757,-2.76048160,0.94323605,-0.41347039,-1.09033835,2.75469995,0.55551094,0.41351900,-1.09035468,2.75470686,0.55755597,-0.41338974,1.02309430,-2.75470638,0.89698869,0.41331095,1.02321148,-2.75470424,0.89079964
0.21500000,joint_to_pre_height,0.12000000,0.25311121,-0.43755174,-1.07629704,2.76047802,0.58844900,0.43761244,-1.07631695,2.76047969,0.59064549,-0.43742046,1.00517106,-2.76048303,0.94983327,0.43733004,1.00531757,-2.76048160,0.94323605,-0.41347039,-1.09033835,2.75469995,0.55551094,0.41351900,-1.09035468,2.75470686,0.55755597,-0.41338974,1.02309430,-2.75470638,0.89698869,0.41331095,1.02321148,-2.75470424,0.89079964
0.21500000,joint_to_pre_height,0.12000000,0.25311121,-0.43755174,-1.07629704,2.76047802,0.58844900,0.43761244,-1.07631695,2.76047969,0.59064549,-0.43742046,1.00517106,-2.76048303,0.94983327,0.43733004,1.00531757,-2.76048160,0.94323605,-0.41347039,-1.09033835,2.75469995,0.55551094,0.41351900,-1.09035468,2.75470686,0.55755597,-0.41338974,1.02309430,-2.75470638,0.89698869,0.41331095,1.02321148,-2.75470424,0.89079964
0.21500000,joint_to_pre_height,0.12000000,0.25311121,-0.43755174,-1.07629704,2.76047802,0.58844900,0.43761244,-1.07631695,2.76047969,0.59064549,-0.43742046,1.00517106,-2.76048303,0.94983327,0.43733004,1.00531757,-2.76048160,0.94323605,-0.41347039,-1.09033835,2.75469995,0.55551094,0.41351900,-1.09035468,2.75470686,0.55755597,-0.41338974,1.02309430,-2.75470638,0.89698869,0.41331095,1.02321148,-2.75470424,0.89079964
0.21500000,joint_to_pre_height,0.12000000,0.25311121,-0.43755174,-1.07629704,2.76047802,0.58844900,0.43761244,-1.07631695,2.76047969,0.59064549,-0.43742046,1.00517106,-2.76048303,0.94983327,0.43733004,1.00531757,-2.76048160,0.94323605,-0.41347039,-1.09033835,2.75469995,0.55551094,0.41351900,-1.09035468,2.75470686,0.55755597,-0.41338974,1.02309430,-2.75470638,0.89698869,0.41331095,1.02321148,-2.75470424,0.89079964
0.21500000,joint_to_pre_height,0.12000000,0.25311121,-0.43755174,-1.07629704,2.76047802,0.58844900,0.43761244,-1.07631695,2.76047969,0.59064549,-0.43742046,1.00517106,-2.76048303,0.94983327,0.43733004,1.00531757,-2.76048160,0.94323605,-0.41347039,-1.09033835,2.75469995,0.55551094,0.41351900,-1.09035468,2.75470686,0.55755597,-0.41338974,1.02309430,-2.75470638,0.89698869,0.41331095,1.02321148,-2.75470424,0.89079964
0.21500000,joint_to_pre_height,0.12000000,0.25311393,-0.43755174,-1.07629704,2.76047802,0.58844900,0.43761244,-1.07631695,2.76047969,0.59064549,-0.43742046,1.00517106,-2.76048303,0.94983327,0.43733004,1.00531757,-2.76048160,0.94323605,-0.41347039,-1.09033835,2.75469995,0.55551094,0.41351900,-1.09035468,2.75470686,0.55755597,-0.41338974,1.02309430,-2.75470638,0.89698869,0.41331095,1.02321148,-2.75470424,0.89079964
0.21500000,joint_to_pre_height,0.12000000,0.25311393,-0.43755174,-1.07629704,2.76047802,0.58844900,0.43761244,-1.07631695,2.76047969,0.59064549,-0.43742046,1.00517106,-2.76048303,0.94983327,0.43733004,1.00531757,-2.76048160,0.94323605,-0.41347039,-1.09033835,2.75469995,0.55551094,0.41351900,-1.09035468,2.75470686,0.55755597,-0.41338974,1.02309430,-2.75470638,0.89698869,0.41331095,1.02321148,-2.75470424,0.89079964
0.22000000,joint_to_pre_height,0.12000000,0.25311393,-0.43753284,-1.07629991,2.76047873,0.58846205,0.43759418,-1.07631981,2.76048017,0.59065902,-0.43738580,1.00518870,-2.76048374,0.94980145,0.43729466,1.00533473,-2.76048255,0.94320440,-0.41238460,-1.09096360,2.75444293,0.55405873,0.41243276,-1.09097981,2.75445008,0.55609822,-0.41230410,1.02389586,-2.75444937,0.89463991,0.41222572,1.02401221,-2.75444722,0.88846844
0.22000000,joint_to_pre_height,0.12000000,0.25311393,-0.43753284,-1.07629991,2.76047873,0.58846205,0.43759418,-1.07631981,2.76048017,0.59065902,-0.43738580,1.00518870,-2.76048374,0.94980145,0.43729466,1.00533473,-2.76048255,0.94320440,-0.41238460,-1.09096360,2.75444293,0.55405873,0.41243276,-1.09097981,2.75445008,0.55609822,-0.41230410,1.02389586,-2.75444937,0.89463991,0.41222572,1.02401221,-2.75444722,0.88846844
0.22000000,joint_to_pre_height,0.12000000,0.25311393,-0.43753284,-1.07629991,2.76047873,0.58846205,0.43759418,-1.07631981,2.76048017,0.59065902,-0.43738580,1.00518870,-2.76048374,0.94980145,0.43729466,1.00533473,-2.76048255,0.94320440,-0.41238460,-1.09096360,2.75444293,0.55405873,0.41243276,-1.09097981,2.75445008,0.55609822,-0.41230410,1.02389586,-2.75444937,0.89463991,0.41222572,1.02401221,-2.75444722,0.88846844
0.22000000,joint_to_pre_height,0.12000000,0.25311393,-0.43753284,-1.07629991,2.76047873,0.58846205,0.43759418,-1.07631981,2.76048017,0.59065902,-0.43738580,1.00518870,-2.76048374,0.94980145,0.43729466,1.00533473,-2.76048255,0.94320440,-0.41238460,-1.09096360,2.75444293,0.55405873,0.41243276,-1.09097981,2.75445008,0.55609822,-0.41230410,1.02389586,-2.75444937,0.89463991,0.41222572,1.02401221,-2.75444722,0.88846844
0.22000000,joint_to_pre_height,0.12000000,0.25311393,-0.43753284,-1.07629991,2.76047873,0.58846205,0.43759418,-1.07631981,2.76048017,0.59065902,-0.43738580,1.00518870,-2.76048374,0.94980145,0.43729466,1.00533473,-2.76048255,0.94320440,-0.41238460,-1.09096360,2.75444293,0.55405873,0.41243276,-1.09097981,2.75445008,0.55609822,-0.41230410,1.02389586,-2.75444937,0.89463991,0.41222572,1.02401221,-2.75444722,0.88846844
0.22000000,joint_to_pre_height,0.12000000,0.25311393,-0.43753284,-1.07629991,2.76047873,0.58846205,0.43759418,-1.07631981,2.76048017,0.59065902,-0.43738580,1.00518870,-2.76048374,0.94980145,0.43729466,1.00533473,-2.76048255,0.94320440,-0.41238460,-1.09096360,2.75444293,0.55405873,0.41243276,-1.09097981,2.75445008,0.55609822,-0.41230410,1.02389586,-2.75444937,0.89463991,0.41222572,1.02401221,-2.75444722,0.88846844
0.22000000,joint_to_pre_height,0.12000000,0.25311393,-0.43753284,-1.07629991,2.76047873,0.58846205,0.43759418,-1.07631981,2.76048017,0.59065902,-0.43738580,1.00518870,-2.76048374,0.94980145,0.43729466,1.00533473,-2.76048255,0.94320440,-0.41238460,-1.09096360,2.75444293,0.55405873,0.41243276,-1.09097981,2.75445008,0.55609822,-0.41230410,1.02389586,-2.75444937,0.89463991,0.41222572,1.02401221,-2.75444722,0.88846844
0.22000000,joint_to_pre_height,0.12000000,0.25311393,-0.43753284,-1.07629991,2.76047873,0.58846205,0.43759418,-1.07631981,2.76048017,0.59065902,-0.43738580,1.00518870,-2.76048374,0.94980145,0.43729466,1.00533473,-2.76048255,0.94320440,-0.41238460,-1.09096360,2.75444293,0.55405873,0.41243276,-1.09097981,2.75445008,0.55609822,-0.41230410,1.02389586,-2.75444937,0.89463991,0.41222572,1.02401221,-2.75444722,0.88846844
0.22000000,joint_to_pre_height,0.12000000,0.25311393,-0.43753284,-1.07629991,2.76047873,0.58846205,0.43759418,-1.07631981,2.76048017,0.59065902,-0.43738580,1.00518870,-2.76048374,0.94980145,0.43729466,1.00533473,-2.76048255,0.94320440,-0.41238460,-1.09096360,2.75444293,0.55405873,0.41243276,-1.09097981,2.75445008,0.55609822,-0.41230410,1.02389586,-2.75444937,0.89463991,0.41222572,1.02401221,-2.75444722,0.88846844
0.22000000,joint_to_pre_height,0.12000000,0.25311393,-0.43753284,-1.07629991,2.76047873,0.58846205,0.43759418,-1.07631981,2.76048017,0.59065902,-0.43738580,1.00518870,-2.76048374,0.94980145,0.43729466,1.00533473,-2.76048255,0.94320440,-0.41238460,-1.09096360,2.75444293,0.55405873,0.41243276,-1.09097981,2.75445008,0.55609822,-0.41230410,1.02389586,-2.75444937,0.89463991,0.41222572,1.02401221,-2.75444722,0.88846844
0.22000000,joint_to_pre_height,0.12000000,0.25311393,-0.43753284,-1.07629991,2.76047873,0.58846205,0.43759418,-1.07631981,2.76048017,0.59065902,-0.43738580,1.00518870,-2.76048374,0.94980145,0.43729466,1.00533473,-2.76048255,0.94320440,-0.41238460,-1.09096360,2.75444293,0.55405873,0.41243276,-1.09097981,2.75445008,0.55609822,-0.41230410,1.02389586,-2.75444937,0.89463991,0.41222572,1.02401221,-2.75444722,0.88846844
0.22000000,joint_to_pre_height,0.12000000,0.25311393,-0.43753284,-1.07629991,2.76047873,0.58846205,0.43759418,-1.07631981,2.76048017,0.59065902,-0.43738580,1.00518870,-2.76048374,0.94980145,0.43729466,1.00533473,-2.76048255,0.94320440,-0.41238460,-1.09096360,2.75444293,0.55405873,0.41243276,-1.09097981,2.75445008,0.55609822,-0.41230410,1.02389586,-2.75444937,0.89463991,0.41222572,1.02401221,-2.75444722,0.88846844
0.22000000,joint_to_pre_height,0.12000000,0.25311673,-0.43753284,-1.07629991,2.76047873,0.58846205,0.43759418,-1.07631981,2.76048017,0.59065902,-0.43738580,1.00518870,-2.76048374,0.94980145,0.43729466,1.00533473,-2.76048255,0.94320440,-0.41238460,-1.09096360,2.75444293,0.55405873,0.41243276,-1.09097981,2.75445008,0.55609822,-0.41230410,1.02389586,-2.75444937,0.89463991,0.41222572,1.02401221,-2.75444722,0.88846844
0.22000000,joint_to_pre_height,0.12000000,0.25311673,-0.43753284,-1.07629991,2.76047873,0.58846205,0.43759418,-1.07631981,2.76048017,0.59065902,-0.43738580,1.00518870,-2.76048374,0.94980145,0.43729466,1.00533473,-2.76048255,0.94320440,-0.41238460,-1.09096360,2.75444293,0.55405873,0.41243276,-1.09097981,2.75445008,0.55609822,-0.41230410,1.02389586,-2.75444937,0.89463991,0.41222572,1.02401221,-2.75444722,0.88846844
0.22499999,joint_to_pre_height,0.12000000,0.25311673,-0.43751410,-1.07630467,2.76047921,0.58847398,0.43757516,-1.07632375,2.76048064,0.59067178,-0.43734711,1.00521493,-2.76048398,0.94974548,0.43725610,1.00536251,-2.76048255,0.94314671,-0.41127819,-1.09160078,2.75418115,0.55257869,0.41132590,-1.09161675,2.75418830,0.55461258,-0.41119784,1.02471280,-2.75418782,0.89224631,0.41111988,1.02482808,-2.75418544,0.88609266
0.22499999,joint_to_pre_height,0.12000000,0.25311673,-0.43751410,-1.07630467,2.76047921,0.58847398,0.43757516,-1.07632375,2.76048064,0.59067178,-0.43734711,1.00521493,-2.76048398,0.94974548,0.43725610,1.00536251,-2.76048255,0.94314671,-0.41127819,-1.09160078,2.75418115,0.55257869,0.41132590,-1.09161675,2.75418830,0.55461258,-0.41119784,1.02471280,-2.75418782,0.89224631,0.41111988,1.02482808,-2.75418544,0.88609266
0.22499999,joint_to_pre_height,0.12000000,0.25311673,-0.43751410,-1.07630467,2.76047921,0.58847398,0.43757516,-1.07632375,2.76048064,0.59067178,-0.43734711,1.00521493,-2.76048398,0.94974548,0.43725610,1.00536251,-2.76048255,0.94314671,-0.41127819,-1.09160078,2.75418115,0.55257869,0.41132590,-1.09161675,2.75418830,0.55461258,-0.41119784,1.02471280,-2.75418782,0.89224631,0.41111988,1.02482808,-2.75418544,0.88609266
0.22499999,joint_to_pre_height,0.12000000,0.25311673,-0.43751410,-1.07630467,2.76047921,0.58847398,0.43757516,-1.07632375,2.76048064,0.59067178,-0.43734711,1.00521493,-2.76048398,0.94974548,0.43725610,1.00536251,-2.76048255,0.94314671,-0.41127819,-1.09160078,2.75418115,0.55257869,0.41132590,-1.09161675,2.75418830,0.55461258,-0.41119784,1.02471280,-2.75418782,0.89224631,0.41111988,1.02482808,-2.75418544,0.88609266
0.22499999,joint_to_pre_height,0.12000000,0.25311673,-0.43751410,-1.07630467,2.76047921,0.58847398,0.43757516,-1.07632375,2.76048064,0.59067178,-0.43734711,1.00521493,-2.76048398,0.94974548,0.43725610,1.00536251,-2.76048255,0.94314671,-0.41127819,-1.09160078,2.75418115,0.55257869,0.41132590,-1.09161675,2.75418830,0.55461258,-0.41119784,1.02471280,-2.75418782,0.89224631,0.41111988,1.02482808,-2.75418544,0.88609266
0.22499999,joint_to_pre_height,0.12000000,0.25311673,-0.43751410,-1.07630467,2.76047921,0.58847398,0.43757516,-1.07632375,2.76048064,0.59067178,-0.43734711,1.00521493,-2.76048398,0.94974548,0.43725610,1.00536251,-2.76048255,0.94314671,-0.41127819,-1.09160078,2.75418115,0.55257869,0.41132590,-1.09161675,2.75418830,0.55461258,-0.41119784,1.02471280,-2.75418782,0.89224631,0.41111988,1.02482808,-2.75418544,0.88609266
0.22499999,joint_to_pre_height,0.12000000,0.25311673,-0.43751410,-1.07630467,2.76047921,0.58847398,0.43757516,-1.07632375,2.76048064,0.59067178,-0.43734711,1.00521493,-2.76048398,0.94974548,0.43725610,1.00536251,-2.76048255,0.94314671,-0.41127819,-1.09160078,2.75418115,0.55257869,0.41132590,-1.09161675,2.75418830,0.55461258,-0.41119784,1.02471280,-2.75418782,0.89224631,0.41111988,1.02482808,-2.75418544,0.88609266
0.22499999,joint_to_pre_height,0.12000000,0.25311673,-0.43751410,-1.07630467,2.76047921,0.58847398,0.43757516,-1.07632375,2.76048064,0.59067178,-0.43734711,1.00521493,-2.76048398,0.94974548,0.43725610,1.00536251,-2.76048255,0.94314671,-0.41127819,-1.09160078,2.75418115,0.55257869,0.41132590,-1.09161675,2.75418830,0.55461258,-0.41119784,1.02471280,-2.75418782,0.89224631,0.41111988,1.02482808,-2.75418544,0.88609266
0.22499999,joint_to_pre_height,0.12000000,0.25311673,-0.43751410,-1.07630467,2.76047921,0.58847398,0.43757516,-1.07632375,2.76048064,0.59067178,-0.43734711,1.00521493,-2.76048398,0.94974548,0.43725610,1.00536251,-2.76048255,0.94314671,-0.41127819,-1.09160078,2.75418115,0.55257869,0.41132590,-1.09161675,2.75418830,0.55461258,-0.41119784,1.02471280,-2.75418782,0.89224631,0.41111988,1.02482808,-2.75418544,0.88609266
0.22499999,joint_to_pre_height,0.12000000,0.25311673,-0.43751410,-1.07630467,2.76047921,0.58847398,0.43757516,-1.07632375,2.76048064,0.59067178,-0.43734711,1.00521493,-2.76048398,0.94974548,0.43725610,1.00536251,-2.76048255,0.94314671,-0.41127819,-1.09160078,2.75418115,0.55257869,0.41132590,-1.09161675,2.75418830,0.55461258,-0.41119784,1.02471280,-2.75418782,0.89224631,0.41111988,1.02482808,-2.75418544,0.88609266
0.22499999,joint_to_pre_height,0.12000000,0.25311673,-0.43751410,-1.07630467,2.76047921,0.58847398,0.43757516,-1.07632375,2.76048064,0.59067178,-0.43734711,1.00521493,-2.76048398,0.94974548,0.43725610,1.00536251,-2.76048255,0.94314671,-0.41127819,-1.09160078,2.75418115,0.55257869,0.41132590,-1.09161675,2.75418830,0.55461258,-0.41119784,1.02471280,-2.75418782,0.89224631,0.41111988,1.02482808,-2.75418544,0.88609266
0.22499999,joint_to_pre_height,0.12000000,0.25311673,-0.43751410,-1.07630467,2.76047921,0.58847398,0.43757516,-1.07632375,2.76048064,0.59067178,-0.43734711,1.00521493,-2.76048398,0.94974548,0.43725610,1.00536251,-2.76048255,0.94314671,-0.41127819,-1.09160078,2.75418115,0.55257869,0.41132590,-1.09161675,2.75418830,0.55461258,-0.41119784,1.02471280,-2.75418782,0.89224631,0.41111988,1.02482808,-2.75418544,0.88609266
0.22499999,joint_to_pre_height,0.12000000,0.25311673,-0.43751410,-1.07630467,2.76047921,0.58847398,0.43757516,-1.07632375,2.76048064,0.59067178,-0.43734711,1.00521493,-2.76048398,0.94974548,0.43725610,1.00536251,-2.76048255,0.94314671,-0.41127819,-1.09160078,2.75418115,0.55257869,0.41132590,-1.09161675,2.75418830,0.55461258,-0.41119784,1.02471280,-2.75418782,0.89224631,0.41111988,1.02482808,-2.75418544,0.88609266
0.22499999,joint_to_pre_height,0.12000000,0.25311673,-0.43751410,-1.07630467,2.76047921,0.58847398,0.43757516,-1.07632375,2.76048064,0.59067178,-0.43734711,1.00521493,-2.76048398,0.94974548,0.43725610,1.00536251,-2.76048255,0.94314671,-0.41127819,-1.09160078,2.75418115,0.55257869,0.41132590,-1.09161675,2.75418830,0.55461258,-0.41119784,1.02471280,-2.75418782,0.89224631,0.41111988,1.02482808,-2.75418544,0.88609266
0.22499999,joint_to_pre_height,0.12000000,0.25311986,-0.43751410,-1.07630467,2.76047921,0.58847398,0.43757516,-1.07632375,2.76048064,0.59067178,-0.43734711,1.00521493,-2.76048398,0.94974548,0.43725610,1.00536251,-2.76048255,0.94314671,-0.41127819,-1.09160078,2.75418115,0.55257869,0.41132590,-1.09161675,2.75418830,0.55461258,-0.41119784,1.02471280,-2.75418782,0.89224631,0.41111988,1.02482808,-2.75418544,0.88609266
0.23000000,joint_to_pre_height,0.12000000,0.25311986,-0.43749437,-1.07630944,2.76047969,0.58848476,0.43755478,-1.07632816,2.76048112,0.59068364,-0.43730655,1.00525308,-2.76048422,0.94966412,0.43721607,1.00540233,-2.76048255,0.94306356,-0.41015136,-1.09224963,2.75391459,0.55107111,0.41019860,-1.09226549,2.75392175,0.55309927,-0.41007113,1.02554476,-2.75392103,0.88980818,0.40999359,1.02565897,-2.75391889,0.88367271
0.23000000,joint_to_pre_height,0.12000000,0.25311986,-0.43749437,-1.07630944,2.76047969,0.58848476,0.43755478,-1.07632816,2.76048112,0.59068364,-0.43730655,1.00525308,-2.76048422,0.94966412,0.43721607,1.00540233,-2.76048255,0.94306356,-0.41015136,-1.09224963,2.75391459,0.55107111,0.41019860,-1.09226549,2.75392175,0.55309927,-0.41007113,1.02554476,-2.75392103,0.88980818,0.40999359,1.02565897,-2.75391889,0.88367271
0.23000000,joint_to_pre_height,0.12000000,0.25311986,-0.43749437,-1.07630944,2.76047969,0.58848476,0.43755478,-1.07632816,2.76048112,0.59068364,-0.43730655,1.00525308,-2.76048422,0.94966412,0.43721607,1.00540233,-2.76048255,0.94306356,-0.41015136,-1.09224963,2.75391459,0.55107111,0.41019860,-1.09226549,2.75392175,0.55309927,-0.41007113,1.02554476,-2.75392103,0.88980818,0.40999359,1.02565897,-2.75391889,0.88367271
0.23000000,joint_to_pre_height,0.12000000,0.25311986,-0.43749437,-1.07630944,2.76047969,0.58848476,0.43755478,-1.07632816,2.76048112,0.59068364,-0.43730655,1.00525308,-2.76048422,0.94966412,0.43721607,1.00540233,-2.76048255,0.94306356,-0.41015136,-1.09224963,2.75391459,0.55107111,0.41019860,-1.09226549,2.75392175,0.55309927,-0.41007113,1.02554476,-2.75392103,0.88980818,0.40999359,1.02565897,-2.75391889,0.88367271
0.23000000,joint_to_pre_height,0.12000000,0.25311986,-0.43749437,-1.07630944,2.76047969,0.58848476,0.43755478,-1.07632816,2.76048112,0.59068364,-0.43730655,1.00525308,-2.76048422,0.94966412,0.43721607,1.00540233,-2.76048255,0.94306356,-0.41015136,-1.09224963,2.75391459,0.55107111,0.41019860,-1.09226549,2.75392175,0.55309927,-0.41007113,1.02554476,-2.75392103,0.88980818,0.40999359,1.02565897,-2.75391889,0.88367271
0.23000000,joint_to_pre_height,0.12000000,0.25311986,-0.43749437,-1.07630944,2.76047969,0.58848476,0.43755478,-1.07632816,2.76048112,0.59068364,-0.43730655,1.00525308,-2.76048422,0.94966412,0.43721607,1.00540233,-2.76048255,0.94306356,-0.41015136,-1.09224963,2.75391459,0.55107111,0.41019860,-1.09226549,2.75392175,0.55309927,-0.41007113,1.02554476,-2.75392103,0.88980818,0.40999359,1.02565897,-2.75391889,0.88367271
0.23000000,joint_to_pre_height,0.12000000,0.25311986,-0.43749437,-1.07630944,2.76047969,0.58848476,0.43755478,-1.07632816,2.76048112,0.59068364,-0.43730655,1.00525308,-2.76048422,0.94966412,0.43721607,1.00540233,-2.76048255,0.94306356,-0.41015136,-1.09224963,2.75391459,0.55107111,0.41019860,-1.09226549,2.75392175,0.55309927,-0.41007113,1.02554476,-2.75392103,0.88980818,0.40999359,1.02565897,-2.75391889,0.88367271
0.23000000,joint_to_pre_height,0.12000000,0.25311986,-0.43749437,-1.07630944,2.76047969,0.58848476,0.43755478,-1.07632816,2.76048112,0.59068364,-0.43730655,1.00525308,-2.76048422,0.94966412,0.43721607,1.00540233,-2.76048255,0.94306356,-0.41015136,-1.09224963,2.75391459,0.55107111,0.41019860,-1.09226549,2.75392175,0.55309927,-0.41007113,1.02554476,-2.75392103,0.88980818,0.40999359,1.02565897,-2.75391889,0.88367271
0.23000000,joint_to_pre_height,0.12000000,0.25311986,-0.43749437,-1.07630944,2.76047969,0.58848476,0.43755478,-1.07632816,2.76048112,0.59068364,-0.43730655,1.00525308,-2.76048422,0.94966412,0.43721607,1.00540233,-2.76048255,0.94306356,-0.41015136,-1.09224963,2.75391459,0.55107111,0.41019860,-1.09226549,2.75392175,0.55309927,-0.41007113,1.02554476,-2.75392103,0.88980818,0.40999359,1.02565897,-2.75391889,0.88367271
0.23000000,joint_to_pre_height,0.12000000,0.25311986,-0.43749437,-1.07630944,2.76047969,0.58848476,0.43755478,-1.07632816,2.76048112,0.59068364,-0.43730655,1.00525308,-2.76048422,0.94966412,0.43721607,1.00540233,-2.76048255,0.94306356,-0.41015136,-1.09224963,2.75391459,0.55107111,0.41019860,-1.09226549,2.75392175,0.55309927,-0.41007113,1.02554476,-2.75392103,0.88980818,0.40999359,1.02565897,-2.75391889,0.88367271
0.23000000,joint_to_pre_height,0.12000000,0.25311986,-0.43749437,-1.07630944,2.76047969,0.58848476,0.43755478,-1.07632816,2.76048112,0.59068364,-0.43730655,1.00525308,-2.76048422,0.94966412,0.43721607,1.00540233,-2.76048255,0.94306356,-0.41015136,-1.09224963,2.75391459,0.55107111,0.41019860,-1.09226549,2.75392175,0.55309927,-0.41007113,1.02554476,-2.75392103,0.88980818,0.40999359,1.02565897,-2.75391889,0.88367271
0.23000000,joint_to_pre_height,0.12000000,0.25311986,-0.43749437,-1.07630944,2.76047969,0.58848476,0.43755478,-1.07632816,2.76048112,0.59068364,-0.43730655,1.00525308,-2.76048422,0.94966412,0.43721607,1.00540233,-2.76048255,0.94306356,-0.41015136,-1.09224963,2.75391459,0.55107111,0.41019860,-1.09226549,2.75392175,0.55309927,-0.41007113,1.02554476,-2.75392103,0.88980818,0.40999359,1.02565897,-2.75391889,0.88367271
0.23000000,joint_to_pre_height,0.12000000,0.25311986,-0.43749437,-1.07630944,2.76047969,0.58848476,0.43755478,-1.07632816,2.76048112,0.59068364,-0.43730655,1.00525308,-2.76048422,0.94966412,0.43721607,1.00540233,-2.76048255,0.94306356,-0.41015136,-1.09224963,2.75391459,0.55107111,0.41019860,-1.09226549,2.75392175,0.55309927,-0.41007113,1.02554476,-2.75392103,0.88980818,0.40999359,1.02565897,-2.75391889,0.88367271
0.23000000,joint_to_pre_height,0.12000000,0.25311986,-0.43749437,-1.07630944,2.76047969,0.58848476,0.43755478,-1.07632816,2.76048112,0.59068364,-0.43730655,1.00525308,-2.76048422,0.94966412,0.43721607,1.00540233,-2.76048255,0.94306356,-0.41015136,-1.09224963,2.75391459,0.55107111,0.41019860,-1.09226549,2.75392175,0.55309927,-0.41007113,1.02554476,-2.75392103,0.88980818,0.40999359,1.02565897,-2.75391889,0.88367271
0.23000000,joint_to_pre_height,0.12000000,0.25312349,-0.43749437,-1.07630944,2.76047969,0.58848476,0.43755478,-1.07632816,2.76048112,0.59068364,-0.43730655,1.00525308,-2.76048422,0.94966412,0.43721607,1.00540233,-2.76048255,0.94306356,-0.41015136,-1.09224963,2.75391459,0.55107111,0.41019860,-1.09226549,2.75392175,0.55309927,-0.41007113,1.02554476,-2.75392103,0.88980818,0.40999359,1.02565897,-2.75391889,0.88367271
0.23500000,joint_to_pre_height,0.12000000,0.25312349,-0.43747231,-1.07631469,2.76047993,0.58849496,0.43753186,-1.07633269,2.76048160,0.59069502,-0.43726462,1.00530934,-2.76048398,0.94954449,0.43717474,1.00546062,-2.76048207,0.94294208,-0.40900430,-1.09291017,2.75364327,0.54953623,0.40905109,-1.09292591,2.75365043,0.55155855,-0.40892419,1.02639163,-2.75364971,0.88732612,0.40884706,1.02650499,-2.75364733,0.88120908
0.23500000,joint_to_pre_height,0.12000000,0.25312349,-0.43747231,-1.07631469,2.76047993,0.58849496,0.43753186,-1.07633269,2.76048160,0.59069502,-0.43726462,1.00530934,-2.76048398,0.94954449,0.43717474,1.00546062,-2.76048207,0.94294208,-0.40900430,-1.09291017,2.75364327,0.54953623,0.40905109,-1.09292591,2.75365043,0.55155855,-0.40892419,1.02639163,-2.75364971,0.88732612,0.40884706,1.02650499,-2.75364733,0.88120908
0.23500000,joint_to_pre_height,0.12000000,0.25312349,-0.43747231,-1.07631469,2.76047993,0.58849496,0.43753186,-1.07633269,2.76048160,0.59069502,-0.43726462,1.00530934,-2.76048398,0.94954449,0.43717474,1.00546062,-2.76048207,0.94294208,-0.40900430,-1.09291017,2.75364327,0.54953623,0.40905109,-1.09292591,2.75365043,0.55155855,-0.40892419,1.02639163,-2.75364971,0.88732612,0.40884706,1.02650499,-2.75364733,0.88120908
0.23500000,joint_to_pre_height,0.12000000,0.25312349,-0.43747231,-1.07631469,2.76047993,0.58849496,0.43753186,-1.07633269,2.76048160,0.59069502,-0.43726462,1.00530934,-2.76048398,0.94954449,0.43717474,1.00546062,-2.76048207,0.94294208,-0.40900430,-1.09291017,2.75364327,0.54953623,0.40905109,-1.09292591,2.75365043,0.55155855,-0.40892419,1.02639163,-2.75364971,0.88732612,0.40884706,1.02650499,-2.75364733,0.88120908
